AccelX_1,AccelY_1,AccelZ_1,GyroX_1,GyroY_1,GyroZ_1,AccelX_2,AccelY_2,AccelZ_2,GyroX_2,GyroY_2,GyroZ_2,AccelX_3,AccelY_3,AccelZ_3,GyroX_3,GyroY_3,GyroZ_3,AccelX_3,AccelY_3,AccelZ_3,GyroX_3,GyroY_3,GyroZ_3
-2.833199978,3.8816998,8.754699707,0.448399991,27.6882,-11.55649948,2.922999859,1.519799948,8.245200157,-71.71170044,38.8429985,-10.77929974,-2.761499882,9.346399307,-1.381199956,-32.48349762,21.33029938,-7.914999962,-2.761499882,9.346399307,-1.381199956,-32.48349762,21.33029938,-7.914999962
-3.043399811,3.659999847,8.689700127,-0.965599954,27.61819839,-7.888499737,2.66779995,2.388700008,8.78429985,-61.2677002,60.26299667,-12.09529972,-2.693599939,9.2937994,-1.507399917,-33.08549881,22.54829979,-7.676999569,-2.693599939,9.2937994,-1.507399917,-33.08549881,22.54829979,-7.676999569
-3.850199938,3.828199863,8.540599823,-2.197599888,24.69219971,-9.638500214,1.771199942,3.2651999,10.11199951,-70.22769928,52.77299881,-14.12529945,-2.664399862,9.370999336,-1.591499925,-34.77600098,23.77330017,-7.484499931,-2.664399862,9.370999336,-1.591499925,-34.77600098,23.77330017,-7.484499931
-3.4296,3.649499893,8.530099869,-0.433599979,22.10219955,-11.22049999,2.640100002,2.674499989,9.462999344,-66.83969879,39.55699921,-2.939299822,-2.780299902,9.401999474,-1.651199937,-36.92849731,24.92829895,-6.766999722,-2.780299902,9.401999474,-1.651199937,-36.92849731,24.92829895,-6.766999722
-2.677399874,3.727799892,8.788100243,1.974399924,22.50819969,-6.69849968,4.030799866,3.641799927,9.31099987,-56.50769806,33.53699875,-0.223299995,-2.87229991,9.350699425,-1.548499942,-38.83599854,25.68079948,-6.416999817,-2.87229991,9.350699425,-1.548499942,-38.83599854,25.68079948,-6.416999817
-2.806399822,3.889400005,8.695400238,-0.769599974,24.4401989,-11.66849995,3.145699978,2.862799883,9.093999863,-44.7336998,25.06699944,2.590699911,-2.687899828,9.429499626,-1.52549994,-39.77750015,25.02629852,-6.346999645,-2.687899828,9.429499626,-1.52549994,-39.77750015,25.02629852,-6.346999645
-3.184899807,3.986899853,8.658100128,-2.575599909,25.37819862,-13.6704998,2.889499903,2.654399872,9.309999466,-27.8776989,18.15099907,4.592700005,-2.506299973,9.746899605,-1.406999946,-40.51950073,24.53629875,-5.786999702,-2.506299973,9.746899605,-1.406999946,-40.51950073,24.53629875,-5.786999702
-3.022399902,4.345299721,8.751799583,-5.473599911,21.13619995,-10.15649986,3.064499855,2.675400019,9.190499306,-21.28369904,9.974999428,3.864699841,-2.371700048,9.758099556,-1.325099945,-43.0359993,26.2757988,-5.384500027,-2.371700048,9.758099556,-1.325099945,-43.0359993,26.2757988,-5.384500027
-2.897199869,3.827199936,8.486999512,-11.24160004,18.50419998,-8.392499924,3.151499987,2.729899883,9.199199677,-14.64769936,7.217000008,3.472699881,-2.111199856,9.729399681,-1.180499911,-44.48849869,30.24829865,-6.346999645,-2.111199856,9.729399681,-1.180499911,-44.48849869,30.24829865,-6.346999645
-3.111299992,4.159899712,8.543399811,-14.25159931,15.76019955,-8.154500008,3.600699902,3.019500017,9.1293993,-11.2177,4.066999912,3.248699903,-1.976699948,9.464900017,-1.300899982,-46.23149872,36.57629776,-7.592999935,-1.976699948,9.464900017,-1.300899982,-46.23149872,36.57629776,-7.592999935
-2.868499994,3.794699907,8.359000206,-19.94960022,12.00819969,-5.550499916,3.720199823,2.988999844,9.050000191,-10.55970001,2.246999979,1.456699967,-2.131599903,9.19149971,-1.461499929,-48.30349731,44.89229965,-9.496999741,-2.131599903,9.19149971,-1.461499929,-48.30349731,44.89229965,-9.496999741
-2.529199839,3.533799887,8.465999603,-21.86759949,7.920199871,1.631500006,3.670499802,2.95449996,8.798600197,-10.93769932,1.8549999,-0.181299999,-2.50909996,9.010099411,-1.371699929,-50.12349701,50.51329803,-11.21199989,-2.50909996,9.010099411,-1.371699929,-50.12349701,50.51329803,-11.21199989
-2.069399834,3.707799911,8.670599937,-22.81959915,3.034199953,12.66349983,3.28339982,2.815899849,8.863599777,-10.29369926,3.198999882,-1.203299999,-2.911799908,9.068699837,-1.120700002,-47.93599701,51.70330048,-13.04949951,-2.911799908,9.068699837,-1.120700002,-47.93599701,51.70330048,-13.04949951
-1.145099998,4.058599949,9.221099854,-25.8015995,-2.047800064,31.08749962,3.241299868,2.73849988,8.881799698,-7.87169981,2.596999884,-0.349299997,-3.242699862,9.117699623,-1.076499939,-45.74849701,49.70829773,-13.2244997,-3.242699862,9.117699623,-1.076499939,-45.74849701,49.70829773,-13.2244997
-0.1061,4.933199883,9.766900063,-31.56959915,-8.809800148,53.86549759,3.234599829,2.649600029,8.937199593,-6.009699821,2.554999828,-1.021299958,-3.358899832,9.068200111,-0.99119997,-42.96949768,46.61429977,-13.16499996,-3.358899832,9.068200111,-0.99119997,-42.96949768,46.61429977,-13.16499996
1.863899946,6.54640007,10.02689934,-34.21910095,-20.31079865,94.60199738,3.181999922,2.697399855,8.931499481,-4.245699883,2.078999996,-2.099299908,-3.235599995,9.093999863,-1.092499971,-40.78549957,46.3062973,-13.69699955,-3.235599995,9.093999863,-1.092499971,-40.78549957,46.3062973,-13.69699955
5.206999779,8.155799866,9.46420002,-40.01160049,-17.87829971,146.1394958,3.05009985,2.701200008,8.961099625,-2.579699993,1.602999926,-1.861299992,-2.977499962,9.186999321,-1.222299933,-39.95599747,49.72579956,-15.27199936,-2.977499962,9.186999321,-1.222299933,-39.95599747,49.72579956,-15.27199936
6.376699924,9.648200035,7.933599949,-44.52659988,5.449199677,186.6694946,3.067299843,2.714599848,8.98789978,-1.05369997,1.197000027,-1.371299982,-2.513900042,9.410399437,-1.375199914,-38.38100052,56.32329941,-17.51199913,-2.513900042,9.410399437,-1.375199914,-38.38100052,56.32329941,-17.51199913
5.923899651,9.32199955,8.871500015,-50.33659744,28.44419861,231.8369904,3.073099852,2.734699965,8.996500015,0.234299988,0.468999982,-1.427299976,-1.663199902,9.773599625,-1.170899987,-37.85599899,67.92579651,-19.08699989,-1.663199902,9.773599625,-1.170899987,-37.85599899,67.92579651,-19.08699989
4.352699757,8.808199883,10.94099998,-65.08909607,40.65919876,262.864502,3.051100016,2.771999836,8.983099937,0.612299979,-0.706999958,-1.735299945,-0.530499995,10.23239994,-0.780900002,-40.18349838,85.07229614,-19.4090004,-0.530499995,10.23239994,-0.780900002,-40.18349838,85.07229614,-19.4090004
2.929699898,8.235899925,8.932499886,-80.71659851,65.68419647,283.5319824,3.083599806,2.752899885,8.941999435,0.0103,-0.314999998,-1.483299971,0.977799952,10.28399944,-0.929099977,-42.47949982,107.9482956,-17.95299911,0.977799952,10.28399944,-0.929099977,-42.47949982,107.9482956,-17.95299911
0.876999974,6.964599609,7.498699665,-84.30410004,89.62419891,286.9444885,3.210700035,2.767199993,8.867499352,-0.073699996,-0.048999999,-1.455299973,2.372900009,10.65180016,-0.886599958,-43.8409996,132.6582947,-15.16699982,2.372900009,10.65180016,-0.886599958,-43.8409996,132.6582947,-15.16699982
-0.228199989,6.693399906,6.370800018,-78.16159821,112.7766953,288.2745056,3.231699944,2.835999966,8.960199356,0.570299983,1.056999922,-1.889299989,2.083799839,11.04609966,-0.630899966,-56.93099976,172.0682983,-13.2244997,2.083799839,11.04609966,-0.630899966,-56.93099976,172.0682983,-13.2244997
0.211499989,7.207099915,5.983699799,-74.83660126,145.134201,290.5845032,3.23939991,2.892400026,9.023300171,0.89229995,0.440999985,-1.609300017,0.230399996,10.24489975,-0.195999995,-70.4375,209.7563019,-17.93899918,0.230399996,10.24489975,-0.195999995,-70.4375,209.7563019,-17.93899918
1.583099961,7.403100014,6.048199654,-86.78910065,199.1216888,298.4769897,3.185899973,2.852299929,8.983099937,1.074299932,-0.104999997,-1.259299994,-1.288499951,9.467700005,0.345999986,-76.91949463,232.380188,-28.08899879,-1.288499951,9.467700005,0.345999986,-76.91949463,232.380188,-28.08899879
-1.348999977,6.398299694,6.31099987,-105.8815994,243.7466888,278.3695068,3.094099998,2.854199886,8.996500015,0.570299983,-0.77700001,-1.049299955,-1.848399997,9.529899597,0.556800008,-79.96099854,243.9232941,-33.7519989,-1.848399997,9.529899597,0.556800008,-79.96099854,243.9232941,-33.7519989
-7.676699638,5.914399624,7.092399597,-108.1215973,221.9942017,267.6419983,3.051100016,2.765300035,8.977399826,0.50029999,-1.238999963,-0.573300004,-2.460099936,9.212100029,0.065700002,-81.55349731,245.5506897,-34.50449753,-2.460099936,9.212100029,0.065700002,-81.55349731,245.5506897,-34.50449753
-10.19419956,5.088699818,8.044699669,-89.30909729,146.7790985,264.9994812,3.085500002,2.745199919,8.930600166,0.724299967,-0.805000007,-0.629299998,-3.458999872,8.339799881,-0.719299972,-75.25350189,237.4132996,-34.24200058,-3.458999872,8.339799881,-0.719299972,-75.25350189,237.4132996,-34.24200058
-8.486800194,5.336100101,8.458099365,-68.99160004,66.73419952,257.4394836,3.051100016,2.811199903,8.911399841,0.626299977,-0.552999973,-0.825299978,-4.276499748,7.925999641,-1.513099909,-67.2594986,224.9882965,-36.76899719,-4.276499748,7.925999641,-1.513099909,-67.2594986,224.9882965,-36.76899719
-4.487699986,5.356400013,7.995699883,-62.88409805,31.47169876,244.5944977,3.046299934,2.746199846,8.920000076,0.248300001,0.314999998,-0.363299996,-3.72879982,8.706899643,-0.938600004,-64.585495,214.3622894,-41.30500031,-3.72879982,8.706899643,-0.938600004,-64.585495,214.3622894,-41.30500031
-1.494699955,5.28949976,7.067399979,-63.60159683,37.89419937,223.4544983,3.067299843,2.744299889,8.929599762,0.710299969,0.847000003,-0.559300005,-2.587999821,9.427100182,-0.236599997,-70.80849457,213.9107971,-41.80199814,-2.587999821,9.427100182,-0.236599997,-70.80849457,213.9107971,-41.80199814
-0.327399999,5.873699665,6.753099918,-65.43909454,64.19670105,208.1944885,3.084499836,2.813999891,8.968799591,0.472299993,1.518999934,-0.937299967,-2.04550004,9.25150013,-0.006,-73.74849701,209.623291,-38.02199936,-2.04550004,9.25150013,-0.006,-73.74849701,209.623291,-38.02199936
-0.205499992,6.300299644,6.656300068,-69.69159698,90.97169495,204.0644989,3.172499895,2.871399879,8.913399696,-0.521699965,1.602999926,-0.923299968,-2.105700016,8.929599762,0.201700002,-75.75749969,210.8062897,-37.51099777,-2.105700016,8.929599762,0.201700002,-75.75749969,210.8062897,-37.51099777
-0.542400002,6.475899696,6.765100002,-72.92910004,109.3816986,209.5769958,3.184899807,2.860899925,8.866499901,-1.963699937,2.694999933,-1.077299953,-2.349499941,8.85890007,0.032499999,-76.61149597,211.6183014,-38.33699799,-2.349499941,8.85890007,0.032499999,-76.61149597,211.6183014,-38.33699799
-0.856399953,6.618299961,6.853499889,-73.72359467,116.5741959,219.835495,3.137099981,2.769099951,8.948699951,-2.929699898,3.605000019,-1.119300008,-2.362200022,8.809399605,-0.399099976,-78.42099762,211.4608002,-38.42449951,-2.362200022,8.809399605,-0.399099976,-78.42099762,211.4608002,-38.42449951
-1.037099957,6.591599941,6.895499706,-74.25559998,118.6881943,230.9794922,3.126600027,2.77579999,8.903800011,-3.223699808,3.646999836,-1.567299962,-2.420699835,8.643300056,-1.068199992,-77.51100159,213.6832886,-37.67200089,-2.420699835,8.643300056,-1.068199992,-77.51100159,213.6832886,-37.67200089
-1.412799954,6.731099606,6.946199894,-74.00360107,119.6821976,237.4334869,3.055899858,2.802599907,8.97069931,-3.433699846,3.996999979,-1.623299956,-2.652499914,8.536999702,-1.492299914,-74.79850006,217.8132019,-37.40950012,-2.652499914,8.536999702,-1.492299914,-74.79850006,217.8132019,-37.40950012
-2.074199915,6.826699734,6.851599693,-75.40359497,120.3401947,239.9954987,3.057799816,2.651499987,8.901899338,-3.125699997,4.361000061,-1.427299976,-2.884799957,8.676300049,-1.569499969,-73.82550049,221.600296,-38.09899902,-2.884799957,8.676300049,-1.569499969,-73.82550049,221.600296,-38.09899902
-3.016700029,6.601099968,6.732999802,-75.54359436,118.7721939,239.6174927,3.126600027,2.802599907,8.887499809,-2.425699949,5.243000031,-1.959299922,-2.967900038,8.864600182,-1.42900002,-74.46949768,224.9882965,-37.07699966,-2.967900038,8.864600182,-1.42900002,-74.46949768,224.9882965,-37.07699966
-3.804299831,6.304800034,6.58010006,-73.31759644,115.0341949,237.0834961,3.057799816,2.739500046,8.889499664,-2.565700054,6.068999767,-2.001299858,-2.982300043,8.924099922,-1.370499969,-76.33850098,227.8582916,-35.36199951,-2.982300043,8.924099922,-1.370499969,-76.33850098,227.8582916,-35.36199951
-4.576600075,5.938699722,6.487400055,-70.25159454,111.1701965,230.8394928,3.04919982,2.664000034,8.881799698,-2.187700033,7.146999836,-2.113299847,-3.034799814,9.075799942,-1.348999977,-78.61349487,230.448288,-33.7519989,-3.034799814,9.075799942,-1.348999977,-78.61349487,230.448288,-33.7519989
-5.12719965,5.673999786,6.37169981,-66.7375946,107.7681961,221.1374969,3.048199892,2.694599867,8.756599426,-2.01970005,8.224999428,-2.85529995,-3.228399992,8.916899681,-1.415899992,-80.06599426,231.2006989,-31.87949944,-3.228399992,8.916899681,-1.415899992,-80.06599426,231.2006989,-31.87949944
-5.811599731,5.257199764,6.198699951,-63.53159714,104.3381958,208.1035004,2.91629982,2.583699942,8.807299614,-1.515699983,10.87099934,-3.163300037,-3.453499794,8.805299759,-1.470099926,-79.20149994,230.6302948,-30.20299911,-3.453499794,8.805299759,-1.470099926,-79.20149994,230.6302948,-30.20299911
-6.174799919,4.772599697,6.22549963,-57.81959915,101.1741943,195.3495026,2.935400009,2.602799892,8.760399818,-0.689700007,12.98499966,-3.513299942,-3.723999977,8.675299644,-1.529399991,-78.59949493,227.3963013,-28.52299881,-3.723999977,8.675299644,-1.529399991,-78.59949493,227.3963013,-28.52299881
-6.383199692,4.684599876,6.361199856,-51.43560028,96.70819855,181.2094879,2.934499979,2.75,8.938199997,-1.291700006,14.95899963,-4.283299923,-3.957199812,8.551300049,-1.554499984,-76.75849915,222.0657959,-27.20699883,-3.957199812,8.551300049,-1.554499984,-76.75849915,222.0657959,-27.20699883
-6.528499603,4.686599731,6.526599884,-47.09560013,91.61219788,168.8474884,3.025300026,2.837899923,9.017499924,-3.895699978,15.96700001,-4.703299999,-4.329999924,8.391200066,-1.611799955,-73.99349976,213.8931885,-25.5795002,-4.329999924,8.391200066,-1.611799955,-73.99349976,213.8931885,-25.5795002
-6.480700016,4.532700062,6.774099827,-43.7635994,83.46419525,159.5934906,2.974599838,2.921099901,9.179999352,-7.493700027,15.16899967,-5.123300076,-4.740999699,8.163999557,-1.625,-70.45149994,203.3582916,-23.93099976,-4.740999699,8.163999557,-1.625,-70.45149994,203.3582916,-23.93099976
-6.231199741,4.330999851,6.852499962,-39.2276001,73.21620178,151.2494965,2.919199944,2.839799881,9.217299461,-8.977700233,13.19499969,-4.703299999,-5.000999928,8.188799858,-1.555199981,-64.36149597,190.1282959,-23.25899887,-5.000999928,8.188799858,-1.555199981,-64.36149597,190.1282959,-23.25899887
-5.888999939,4.288000107,6.978699684,-34.63559723,65.20819855,143.0874939,2.909600019,2.778699875,9.321499825,-8.445699692,10.42299938,-4.157299995,-5.130599976,8.172599792,-1.578400016,-60.11599731,175.865799,-22.0795002,-5.130599976,8.172599792,-1.578400016,-60.11599731,175.865799,-22.0795002
-5.796099663,4.427999973,7.177299976,-31.61159897,60.34669876,134.1169891,2.87229991,2.76429987,9.336799622,-4.735699654,6.62899971,-3.499300003,-5.079199791,8.079400063,-1.626099944,-54.51599884,160.9557953,-20.83699989,-5.079199791,8.079400063,-1.626099944,-54.51599884,160.9557953,-20.83699989
-5.94299984,4.546299934,7.432999611,-31.33159828,55.76169968,123.0744934,2.791100025,2.850399971,9.218299866,-2.705699921,3.646999836,-2.085299969,-4.952499866,8.20720005,-1.647699952,-50.31599808,147.428299,-19.26199913,-4.952499866,8.20720005,-1.647699952,-50.31599808,147.428299,-19.26199913
-6.2572999,4.621599674,7.671899796,-32.67910004,49.96920013,110.8594971,2.79399991,2.727099895,9.17140007,-2.971699953,3.072999954,-1.147300005,-4.723799706,8.343699455,-1.620199919,-48.2614975,137.152298,-17.47699928,-4.723799706,8.343699455,-1.620199919,-48.2614975,137.152298,-17.47699928
-6.441299915,4.198599815,7.513000011,-34.58659744,41.62170029,99.39699554,2.84649992,2.750999928,9.101699829,-3.307699919,2.428999901,-1.385299921,-4.475299835,8.36950016,-1.579100013,-44.88750076,128.5982971,-15.67099953,-4.475299835,8.36950016,-1.579100013,-44.88750076,128.5982971,-15.67099953
-6.111499786,3.553399801,7.093599796,-32.81909943,35.56669998,89.08950043,2.790099859,2.72420001,9.120800018,-3.615700006,1.924999952,-1.427299976,-4.392199993,8.383999825,-1.615399957,-42.19599915,119.7782974,-13.69699955,-4.392199993,8.383999825,-1.615399957,-42.19599915,119.7782974,-13.69699955
-5.892799854,3.265399933,6.765100002,-27.88409996,35.05920029,77.81949615,2.799700022,2.705999851,9.105500221,-3.839699984,1.532999992,-1.091300011,-4.407700062,8.326700211,-1.706200004,-39.22100067,109.6806946,-11.22949982,-4.407700062,8.326700211,-1.706200004,-39.22100067,109.6806946,-11.22949982
-5.885699749,3.311999798,6.659899712,-23.05410004,39.76670074,64.29199982,2.875200033,2.707000017,9.026100159,-3.853699923,1.46299994,-1.035300016,-4.423199654,8.290800095,-1.745599985,-36.00099945,100.2307968,-9.427000046,-4.423199654,8.290800095,-1.745599985,-36.00099945,100.2307968,-9.427000046
-6.285899639,3.209299803,6.601399899,-19.86909866,45.62919998,49.1894989,2.925899982,2.652499914,9.019499779,-4.245699883,2.457000017,-1.343299985,-4.478199959,8.261499405,-1.709999919,-33.01549911,91.58229828,-8.432999611,-4.478199959,8.261499405,-1.709999919,-33.01549911,91.58229828,-8.432999611
-6.625299931,3.080199957,6.569099903,-14.77659988,48.48169708,35.95949936,2.892400026,2.709800005,9.018499374,-5.001699924,3.01699996,-2.169299841,-4.706599712,8.206999779,-1.635499954,-29.61349869,82.66429901,-8.194999695,-4.706599712,8.206999779,-1.635499954,-29.61349869,82.66429901,-8.194999695
-7.005199909,3.059899807,6.674299717,-8.861599922,49.60169983,22.23950005,2.802599907,2.68599987,9.031899452,-5.715699673,3.828999996,-2.533299923,-4.873699665,8.164199829,-1.6595999,-26.83099937,72.52829742,-7.41449976,-4.873699665,8.164199829,-1.6595999,-26.83099937,72.52829742,-7.41449976
-7.413899899,3.331199884,6.882199764,-3.699100018,47.04669952,6.909499645,2.839799881,2.621899843,9.050999641,-6.345699787,4.27699995,-2.407299995,-4.791199684,8.096099854,-1.697799921,-22.50849915,60.97829819,-5.961999893,-4.791199684,8.096099854,-1.697799921,-22.50849915,60.97829819,-5.961999893
-9.023300171,3.875999928,7.892999649,-4.836599827,46.87170029,-12.7954998,2.809299946,2.599900007,9.050000191,-6.247699738,4.585000038,-3.289299965,-4.680799961,8.020599365,-1.832399964,-18.2594986,50.89830017,-5.562999725,-4.680799961,8.020599365,-1.832399964,-18.2594986,50.89830017,-5.562999725
-10.80119991,6.561899662,6.332499981,5.80340004,-4.560800076,-22.80550003,2.753799915,2.66779995,9.132200241,-6.261699677,5.214999676,-3.54129982,-4.589099884,7.983299732,-1.896399975,-13.66749954,41.46229935,-5.282999992,-4.589099884,7.983299732,-1.896399975,-13.66749954,41.46229935,-5.282999992
-7.052999973,3.979899883,5.817599773,5.645899773,4.521699905,18.03949928,2.736599922,2.598999977,9.137000084,-7.241699696,4.766999722,-3.485299826,-4.410099983,8.027999878,-1.945199966,-10.18849945,34.71080017,-5.016999722,-4.410099983,8.027999878,-1.945199966,-10.18849945,34.71080017,-5.016999722
-4.65019989,5.790099621,7.007599831,17.31839943,-31.23079872,-3.712999821,2.6868999,2.624799967,9.201999664,-6.947700024,4.09499979,-3.765299797,-4.265500069,8.055500031,-2.052700043,-6.63599968,29.79329872,-4.421999931,-4.265500069,8.055500031,-2.052700043,-6.63599968,29.79329872,-4.421999931
-3.135200024,5.71600008,8.999400139,-8.389100075,-19.48830032,-3.625499964,2.717499971,2.589400053,9.159999847,-6.499700069,3.072999954,-3.471299887,-4.588099957,7.773499966,-3.10529995,-0.668500006,25.12080002,-3.476999998,-4.588099957,7.773499966,-3.10529995,-0.668500006,25.12080002,-3.476999998
-1.408699989,4.669399738,9.35779953,-26.06410027,-25.43829918,2.184499979,2.753799915,2.556900024,9.173299789,-5.365699768,2.736999989,-3.499300003,-5.114799976,7.53979969,-3.661899805,9.292499542,15.39429951,-3.826999903,-5.114799976,7.53979969,-3.661899805,9.292499542,15.39429951,-3.826999903
-1.924899936,3.212899923,8.306399345,-43.19659805,-6.415799618,6.66449976,2.780599833,2.555999994,9.16380024,-4.343699932,1.952999949,-3.863299847,-4.800299644,7.903999805,-3.685799837,13.60449982,3.214299917,-1.726999998,-4.800299644,7.903999805,-3.685799837,13.60449982,3.214299917,-1.726999998
-3.227200031,3.173399925,8.124799728,-33.25659943,-15.63829994,0.836999953,2.754799843,2.552099943,9.165699959,-3.19569993,1.294999957,-4.479300022,-4.269099712,8.392399788,-3.902299881,16.06149864,-5.819200039,4.835499763,-4.269099712,8.392399788,-3.902299881,16.06149864,-5.819200039,4.835499763
-3.260399818,3.644699812,8.29489994,-29.9455986,-16.20179939,6.139499664,2.678299904,2.553999901,9.201099396,-1.93569994,0.440999985,-4.703299999,-4.122099876,8.871500015,-2.967900038,14.20650005,-4.891699791,9.682999611,-4.122099876,8.871500015,-2.967900038,14.20650005,-4.891699791,9.682999611
-2.396299839,3.796700001,8.667699814,-30.89759827,-12.44979954,15.46350002,2.701200008,2.531100035,9.224999428,-0.563699961,-0.875,-4.619299889,-4.063300133,8.995599747,-1.722499967,9.460499763,0.820299983,7.806999683,-4.063300133,8.995599747,-1.722499967,9.460499763,0.820299983,7.806999683
-1.764499903,3.663800001,8.713600159,-30.39359856,-11.25979996,15.28149986,2.696499825,2.510099888,9.180999756,1.144299984,-1.924999952,-5.263299942,-3.409499884,9.345399857,-0.800999999,4.014499664,14.47029972,3.536999941,-3.409499884,9.345399857,-0.800999999,4.014499664,14.47029972,3.536999941
-2.258699894,3.501299858,8.603699684,-29.72159958,-6.723799706,6.041499615,2.621000051,2.541599989,9.258399963,2.796299934,-3.212999821,-5.613299847,-3.045599937,9.002999306,-0.842299998,4.914000034,21.79579926,5.115499973,-3.045599937,9.002999306,-0.842299998,4.914000034,21.79579926,5.115499973
-2.64289999,3.695299864,8.978300095,-25.68959999,-2.887799978,1.099499941,2.705999851,2.498600006,9.167599678,4.8822999,-4.500999928,-5.431299686,-3.108899832,9.063899994,-0.56400001,6.873999596,30.37080002,5.570499897,-3.108899832,9.063899994,-0.56400001,6.873999596,30.37080002,5.570499897
-2.684999943,5.146299839,9.707699776,-25.59159851,-4.511799812,8.267499924,2.643899918,2.49759984,9.299499512,7.766299725,-6.013000011,-5.767299652,-3.390899897,9.14869976,-0.309499979,6.961499691,33.88829803,5.447999954,-3.390899897,9.14869976,-0.309499979,6.961499691,33.88829803,5.447999954
-2.461299896,3.194499969,7.978499889,-33.29159927,-1.949799895,2.835500002,2.718499899,2.563599825,9.225899696,9.964300156,-8.574999809,-6.131299973,-3.757499933,9.380799294,-0.068799995,8.508500099,34.00029755,6.812999725,-3.757499933,9.380799294,-0.068799995,8.508500099,34.00029755,6.812999725
-3.127599955,3.577799797,8.892299652,-19.12360001,4.868199825,-7.286499977,2.744299889,2.505300045,9.221099854,13.25430012,-10.25500011,-5.543299675,-4.45720005,9.326299667,0.301099986,8.746500015,31.24230003,10.9289999,-4.45720005,9.326299667,0.301099986,8.746500015,31.24230003,10.9289999
-2.875200033,3.551999807,8.65719986,-13.39759922,-2.38380003,-4.108500004,3.029099941,2.227099895,9.027099609,17.60829926,-12.64899921,-5.515299797,-5.067199707,9.075799942,0.415799975,12.59649944,18.36579895,16.43799973,-5.067199707,9.075799942,0.415799975,12.59649944,18.36579895,16.43799973
-2.784399986,3.560599804,8.724999428,-9.295599937,-1.039799929,-0.412499994,2.828399897,2.477599859,9.299499512,22.53629875,-15.15499973,-11.35330009,-5.273900032,9.216799736,0.407399982,20.73399925,-3.999199867,22.19549942,-5.273900032,9.216799736,0.407399982,20.73399925,-3.999199867,22.19549942
-2.839799881,3.540499926,8.577799797,-5.991600037,-0.703799963,-6.138499737,2.947899818,2.442199945,9.093099594,27.85629845,-19.17300034,-12.55729961,-5.138899803,9.255099297,0.241399989,27.08650017,-23.79169846,28.37299919,-5.138899803,9.255099297,0.241399989,27.08650017,-23.79169846,28.37299919
-2.289299965,3.280499935,8.591199875,-3.289599895,3.020200014,-6.712499619,2.87590003,2.423099995,9.185799599,33.75379944,-23.47099876,-15.92079926,-4.648299694,9.196299553,-0.0162,33.47050095,-38.99570084,32.78300095,-4.648299694,9.196299553,-0.0162,33.47050095,-38.99570084,32.78300095
-2.681200027,3.394199848,8.474599838,-2.309599876,3.426199913,-7.202499866,2.842499971,2.522300005,9.345899582,41.48880005,-28.00349998,-18.17829895,-3.930499792,9.196299553,-0.620400012,41.17049789,-50.27969742,35.24699783,-3.930499792,9.196299553,-0.620400012,41.17049789,-50.27969742,35.24699783
-3.094099998,3.677199841,8.589300156,-1.707599998,6.590199947,-12.34049988,2.699100018,2.62259984,9.646999359,47.438797,-38.08349991,-18.2132988,-3.076699972,9.257499695,-0.881799996,42.76649857,-48.25669861,37.00049973,-3.076699972,9.257499695,-0.881799996,42.76649857,-48.25669861,37.00049973
-3.244199991,3.735499859,8.699199677,-3.051599979,7.570199966,-8.378499985,2.928499937,2.363399982,9.46420002,58.00879669,-45.81850052,-19.29829979,-2.088500023,9.401999474,-1.590299964,40.61399841,-39.5766983,37.40299988,-2.088500023,9.401999474,-1.590299964,40.61399841,-39.5766983,37.40299988
-3.118999958,3.440099955,8.643799782,-4.493599892,0.780200005,-3.142499924,3.129199982,2.450599909,9.601599693,70.76629639,-53.13349915,-23.56830025,-1.680400014,9.325300217,-2.254899979,36.36849976,-25.00969887,35.28899765,-1.680400014,9.325300217,-2.254899979,36.36849976,-25.00969887,35.28899765
-3.258299828,3.487699986,8.54529953,-5.624099731,-0.815799952,-1.227999926,3.47089982,2.24029994,9.249099731,85.88629913,-59.27599716,-29.78079987,-1.91170001,9.149399757,-2.741400003,30.88049889,-5.059700012,31.46699905,-1.91170001,9.149399757,-2.741400003,30.88049889,-5.059700012,31.46699905
-3.284600019,3.842499971,8.65170002,-7.426599979,-5.243299961,0.32949999,3.70630002,2.310799837,9.339900017,103.4738007,-62.0059967,-39.26580048,-2.185299873,9.306399345,-3.047999859,26.87649918,10.03579998,29.21299934,-2.185299873,9.306399345,-3.047999859,26.87649918,10.03579998,29.21299934
-3.069499969,3.316799879,8.673199654,-15.00409985,-9.670800209,8.081999779,5.068399906,2.074199915,9.489299774,121.7262955,-57.8409996,-51.13079834,-2.427899837,9.129599571,-3.141199827,18.23149872,25.94330025,28.68799973,-2.427899837,9.129599571,-3.141199827,18.23149872,25.94330025,28.68799973
-3.144799948,3.30129981,8.544199944,-15.72159958,-14.32579994,12.94699955,5.072000027,1.933200002,9.45459938,142.9362946,-25.37849998,-65.72579956,-2.224799871,8.662400246,-3.101699829,11.96649933,39.68079758,25.01299858,-2.224799871,8.662400246,-3.101699829,11.96649933,39.68079758,25.01299858
-3.249899864,3.709899902,8.773599625,-14.9691,-21.57079887,18.51199913,4.537899971,2.762399912,9.510799408,162.8338013,-6.863499641,-79.11329651,-2.3046,8.775699615,-3.05009985,10.97249985,46.86629868,21.70899963,-2.3046,8.775699615,-3.05009985,10.97249985,46.86629868,21.70899963
